Best individual,Fitness value
"[-1.745759901737277e-09, 5.126424868642659e-10, 0.9949586379761839]","(0.9949590570932898,)"
"[-0.9949586387567407, -5.354625194563647e-10, 0.9949586375306274]","(1.9899181141865796,)"
"[-2.7571251975532524e-09, -1.3601571036112744e-09, -4.137941541130871e-10]","(0.0,)"
"[-1.6869854684695534e-09, 3.661860465455294e-10, 1.3882832881632422e-10]","(0.0,)"
"[-0.9949586378150261, -0.9949586377985946, -8.416345141852582e-10]","(1.9899181141865796,)"
