Best individual,Fitness value
"[1.3442669284752327, 9.487916931107623, 60.91970172751934, 92.68160973028104, 65.56091427236868]","(70048.15228699634,)","[-0.16851668513410933, -8.906742976627088, -731611.1321420933, -147.31839026971898]"
"[1.695876650370949, 64.05576762875239, 56.5164863719321, 80.11438845153815, 150.7940867646818]","(372535.15851804113,)","[-0.6051084633926593, -63.51660034876416, -264076.70203373674, -159.88561154846184]"
"[1.6987115838179951, 27.274349610280584, 54.78196272247934, 109.76282451941618, 151.47618325395428]","(156037.69182883596,)","[-0.641419703274144, -26.75172968590813, -427511.4296770736, -130.2371754805838]"
"[1.0055753689512301, 38.57254379863804, 45.198939446655956, 142.80879023452871, 114.21370057515225]","(145520.88630669864,)","[-0.13323583763076963, -38.141345916316936, -7349.161223047413, -97.19120976547129]"
"[0.9165207124840673, 65.05544365814798, 46.70455986578274, 126.85741940737014, 98.91875546504531]","(256819.42466666712,)","[-0.015122707074460395, -64.60988215702841, -72.34415723290294, -113.14258059262986]"
