Best individual,Fitness value
"[0.009903456161808315, -1.0286858422621383, 0.9678675692946843, 0.002807964640754404, 0.0012015974170284747, 2.959496243598361, 0.9978108048200971, -1.036642723971004, -2.942494800531925, -1.0086475214698847, -2.0039023385871095, 0.9385353992495649, 0.008461976899041934, -0.0014249025692052442, -1.9668684412049804, -1.9898128246759115, -3.0682309237385472, 0.011521237969435147, -0.9063492316154494, 1.0073178218277252, 1.0479961763930798, 0.9905567850242294, 2.008094469603826, -0.05573406284170923, -0.01848836283179145, 3.01600839393877, 1.9162833010589417, -0.9803210771919327, 1.0128998657069224, 0.9609565542022998]","(76.48332895024674,)"
"[0.01664590236987583, -0.05684140596811338, 1.0082331821190895, 0.011511447338751202, 0.0654728856222595, 2.9546777103238178, -1.0278993553769153, 0.05896245561689595, 0.9894690169023368, -0.9947100583975081, 2.0040378784051214, 0.0018250185285427212, -1.9958299592325104, -1.0062400066153896, 0.02082977967113772, 1.0202165920045139, 0.9606001002212817, -1.9889931834398578, -0.014755636239912384, 0.05282063446894969, -1.017956937498361, 2.0381793275565223, 1.9739104854260767, -0.9896227120110188, 0.0102986392081581, -0.8740971023550121, -2.0190886426243986, -0.981845563824681, -0.007981368953616449, -0.09890329825577662]","(53.033147276193425,)"
"[-0.9791507025774899, 0.028843928321827583, 1.0254458059300826, 0.02424688715537003, -0.05592568645545295, 1.0531373432633337, 0.06347946915639016, -0.044325530004847735, 2.000093663714538, -0.986180995093944, -2.965420741844517, -1.998144943138183, -0.9872775406009335, -0.01573461959048339, 0.023100243678487925, -0.03717643739392558, -0.06124852565381478, 0.0034469109029341416, 2.996966420810082, -0.04788189139122134, -0.0005330104340775818, -1.0514902181604247, -0.02747718348512196, -1.9780810803760043, 0.008959112532207401, 1.9938272934439036, 0.9854181971169143, 0.017295023454088287, 1.0212540286637122, -0.9964219278362022]","(48.57568707870356,)"
"[1.0254920330843489, -2.0044997095578854, -1.977388138842293, -0.9814376196047312, -0.9829516918609443, 0.03963054711443226, 2.037657310396708, 0.055501599396083345, 0.014380767239137046, 0.9898725490202471, -0.9659580040765778, -1.0086538951993123, -0.9559975573245878, 1.999607366291855, 0.003365674936181451, 0.016389573905639332, -2.004723467631511, 2.0135064486646175, -1.991395125841299, 1.0292538154995385, 0.04214594217237419, 0.024153865624813253, -0.9103334408384689, -1.0385949146447735, -0.874430660314313, 0.019420873364396157, 0.030871060620045576, 0.9612652404452724, 1.9208714129013698, -0.024624293167723174]","(52.94894731054358,)"
"[0.97510135305268, 0.022964105421323433, 3.0003090880265706, -0.0037269814924049075, -1.008369624292263, 0.04005001456959967, -0.9962608680357684, -1.989579457807035, 1.0104071026760983, 0.9429172015226719, 1.0413671198523289, 1.00323580980303, 2.0086012525450845, 1.025438896784499, 1.9870879412628464, 1.01430530187967, -1.9592727159927585, 1.00697491392325, -0.019657020702154367, -1.020447594216043, 2.00006443528639, -0.9822712521806949, -0.04500959783338879, -1.9830484418006609, -0.9956798951002241, 1.0065021526776317, 0.05984150375051902, 0.016158022312036252, -1.988970447680939, 0.0553430865645132]","(54.93533201964002,)"
