Best individual,Fitness value
"[4.525211301811811, 52.149813381957095, 56.45192036220576, 115.54437760871595, 164.70317035165323]","(344303.3506257802,)","[-3.435689238821239, -51.61126206170165, -614366.3038473204, -124.45562239128405]"
"[16.207229171142288, 30.573288711306844, 51.174915265502996, 126.62049960386112, 166.83227642279243]","(579732.4326070086,)","[-15.21955330651808, -30.085080019673946, -307145.1242137498, -113.37950039613888]"
"[12.595801394025775, 25.76497587887802, 64.31397944795059, 36.962671839298885, 142.76053013830375]","(429139.0187787541,)","[-11.354541590680329, -25.15142051494457, -298619.3549162892, -203.03732816070107]"
"[2.5093652617138305, 1.5134145575250237, 63.67986869159057, 103.92662571732559, 45.69654131158287]","(31276.114895714614,)","[-1.280343795966133, -0.9059086102072502, -1109649.5126707726, -136.07337428267442]"
"[3.597418051866239, 89.52054269978446, 50.8868797423122, 99.00705569464932, 120.90679328697854]","(440586.3353856822,)","[-2.61530127283961, -89.0350818670428, -61387.79437523079, -140.99294430535068]"
