Best individual,Fitness value
"[8.16704290261454, 47.85344366986541, 51.17876635693807, 123.09073010086956, 115.44222930059344]","(348612.02914533456,)","[-7.179292711925635, -47.36519823882023, -278383.3717202754, -116.90926989913044]"
"[11.821319675317067, 76.0192174253246, 60.14171877663335, 41.88383506409573, 121.20750777432774]","(692721.009857661,)","[-10.660584502928044, -75.44546542819552, -91140.41911009024, -198.11616493590427]"
"[6.024476639441492, 76.06348368339457, 50.74284378946369, 110.47637107727711, 75.79687985139755]","(418496.5717978779,)","[-5.045139754304844, -75.57939695364307, -144937.25465469575, -129.523628922723]"
"[10.012123220854303, 5.805159528486366, 62.35080281696488, 85.56720381856188, 67.60909643655152]","(224536.3528641194,)","[-8.80875272648688, -5.210332869612521, -764407.8375852313, -154.4327961814381]"
"[13.713645165708451, 39.68492813497973, 51.73127909885178, 121.41581126265909, 160.77851642006365]","(507761.9791898299,)","[-12.71523147910061, -39.191411732376686, -304672.1151192449, -118.58418873734094]"
