Best individual,Fitness value
"[-0.0007817815262195022, -9.357021390790188e-05, -0.9953013305767398, 0.9944868095086131, -0.00012120944811040452]","(1.9901114501081487,)"
"[-0.9950186073841963, -0.0006451495586154261, 0.0008519588429893449, -1.2311602483588502e-05, 0.00018889090287758318]","(0.9951934524775723,)"
"[0.994568013612349, 0.0006001322299009765, -0.00016226123079384147, 9.011533074557371e-05, 0.0002017958619433659]","(0.9950756791610722,)"
"[0.0008609983817063551, 0.0002634432010614777, -0.0006472433501291072, 0.9950383104128718, -0.0004909583989157067]","(0.995252087498768,)"
"[-2.993681192134894e-05, -0.0008658789810095553, 0.0003463883449945858, 0.9948781760616574, 0.00027679992922197117]","(0.9951482665250193,)"
