Best individual,Fitness value
"[0.9949586357734704, -0.9949586391580517, 1.9899122338675406, -0.9949586360697166, -1.4474174348942892e-09, 2.984855699493349, 0.9949586367318037, -6.981362208912473e-10, -1.9899122319153328, 9.65561108300676e-10]","(20.89409985096836,)"
"[-0.99495863785209, -0.9949586355095058, -3.6756108387127406e-09, -0.9949586373013783, 4.281110619349311e-10, 0.9949586390883484, -0.9949586375587745, 3.099930471158468e-09, 1.9899122353833045, 0.9949586378451005]","(9.94958553311384,)"
"[0.9949586390186951, 3.645558405303422e-09, 4.106538716724671e-09, -0.9949586371010862, 9.61813832946947e-10, -0.9949586390739106, 0.9949586374450223, 9.972001270717777e-10, -5.611462223344844e-11, 0.9949586373970294]","(4.974795285466456,)"
"[4.42160219814095e-09, -1.9899122325337077, 1.9899122326397252, -2.984855701656389, -4.261265481623082e-09, -0.9949586374134497, 0.994958637906201, -2.5176321138016657e-09, -6.969943095560107e-10, 0.9949586373245615]","(19.89914079387504,)"
"[0.9949586377400367, 0.9949586364156232, 0.9949586435125647, -0.9949586368237864, 0.9949586401429984, 0.9949586381210708, -0.9949586376018484, -0.9949586382396178, -5.821177404613921e-10, 0.9949586369919744]","(8.95463151383963,)"
