Best individual,Fitness value
"[-0.7775128891639851, -1.1783702616696718, -0.03452912136361753, 1.0995237237917865, 2.0508121860014943, -1.9227907685353154, -1.9846440929785014, -1.097712483222347, -1.1557139456325463, -1.9222681587365567, 0.9976177971951973, 0.04352396949554482, 0.8239745698261773, -0.08889063107871037, 1.0625608920582206, -1.1076109308610846, -0.94865508177818, 0.05432003926424622, 0.8906005019103621, -0.902295631283122, 0.9748254406783764, 0.8961818535243586, 0.8876967035510773, -0.9875445465705612, 0.05742449896126473, 0.8336544110845805, -1.8701537354616689, 0.9876582999341633, -2.142460796066864, 1.0095203069165253]","(100.02775266465993,)"
"[-2.0090402621939507, -1.4078615583579308, -0.3659195231237406, 0.16288314643088753, -0.9206520761142921, 0.0542659616900124, -0.03590112686494696, 2.087438416553717, -0.39336666640586715, 0.9548192851325615, -2.9815524090291783, 0.9004459543560953, -1.9947921233301358, 1.0253514257965552, 1.3633674568432224, 0.625179816898595, 1.0632975786522347, -0.8063728390305287, -0.6070945243700773, -0.07417381559194901, -0.990060301478746, -1.0079254959634472, -0.9688759497461453, -0.024697908671056527, -1.9760352911201078, 0.021440677681523797, 0.4290411087636813, -0.09080711973793736, 1.1242129978002362, 1.6635263393551571]","(205.35588378736776,)"
"[-1.6133781272836878, 1.0202332556978213, -0.8825769146626985, 0.7725894639244577, -2.274199161018942, -1.8411790339974732, 0.06452509266338315, -1.981112322080213, -1.9489394493870404, -0.30082103297820767, -0.8940569757112066, -0.9803215114663613, 1.0638502713838667, -0.7909443058991534, 1.7607908379998713, 0.6127502292398419, 1.146580270596787, 0.9979983473319092, 1.928765363800626, 1.3387618088775244, 1.2127904273715704, 0.98040806271783, -1.0311983494559374, 1.9931800395903938, -0.04356527610034537, -0.9146880787584392, 0.017964909230445417, -0.020562706322430246, 1.6922881988686538, 2.1068246445161094]","(194.4883392697732,)"
"[1.9380851851967262, 1.3935015289162318, -0.5616495891448415, -1.8236922489954408, -0.8868716046813253, -0.9544425996772673, 0.09944482898183861, -0.11603782796997322, 0.9390462854148007, 1.2999916673270198, -0.8852476523013229, 0.04865456448343229, -1.1700276830219312, -0.9572290474049138, -0.12419479541298524, 0.9437550799487238, -0.09516017117834019, 0.7877598185475758, 1.1615658252627838, 1.8795234041744056, 2.7712710613542284, -0.9039046374958096, 1.9760121425881008, 2.860391593757712, -0.037484229510681144, -0.05579223224567562, 0.24647141126961553, -1.0394096633259073, 0.94750952302242, -0.15236601831073626]","(168.98052214793782,)"
"[0.9920709461239697, 1.0234003124443747, 1.006650147417836, -0.011244031663446298, 1.6950425268853997, 0.9658538816874093, -1.864162490496866, -0.9102166375235006, -0.9510239575983864, -0.766947643362118, 0.783219710633564, -0.06225691900576664, 0.9285879677869052, 0.11943230832816051, -0.9471818565301819, 1.1647184004426112, 0.05225090729422959, 0.9010320097865335, 1.631559812910079, -2.119099831146854, 0.7709769732319556, -0.04548538788512243, -1.1110413858017547, 3.28094966817708, -0.11788611867843668, 0.854098155333958, 0.35273994134838604, 2.0978354804154358, -0.09904729041416613, -1.2111258581305626]","(168.70399805012534,)"
