Best individual,Fitness value
"[1.0788006041596354, -0.04205435579245833, 1.0305467324692554, -0.9268280579237105, -1.0212596329370875, 0.18058372151682636, -0.6848007321193222, 1.059208949422986, 1.0593332816830443, 1.1078121289550003, -0.048130438263618194, 1.0703060549231884, 0.07317005227858901, 1.1900519038783444, 1.0476527101537605, 0.861895321099921, -0.004017856215268798, 2.035640852290692, -0.14041553836264595, 1.0345940879702704]","(60.82996556110395,)"
"[-1.0067615022121539, 0.014367768667447009, 0.0028151615014395826, 0.8786101082028449, 1.0564866426927269, -1.9739582598637404, -1.8772334114405853, -1.0065446034000376, 0.9784274934863227, -1.9987688315822798, 0.24715938192661574, -2.076808287712247, -0.8574547031609361, 0.16531112700778983, 1.1085398566791138, -0.9646496498021734, -3.9643213737756815, -0.9588131557084982, 0.8100465015437057, -0.9535575941271459]","(77.73830808907651,)"
"[-1.7898469360041998, 0.8738868105354711, -0.0037968984081231927, 0.9802444190825872, 1.2577375452031452, 1.0037031640018295, 0.21040417276573734, 1.002408634798905, 2.1250500095736746, 0.895577760997147, 0.0889636026157391, -0.9136790247218652, 0.884399534958638, -0.05947628795757396, -0.9259976270586411, -3.13709293418882, -1.9937460213744007, -0.9604858127298164, 3.0052085508851842, 0.0676415109552423]","(85.6890674415568,)"
"[1.0719794350967409, 1.0894902873569292, 0.7251844809699997, 0.038615580103545856, 0.9128158273495763, 2.0736510557066175, 0.0006402495833658843, 0.0028941692332624946, -1.119120919745712, 1.008515051276402, 1.1440887931659853, -0.0360997175207564, 1.920597412006581, -0.9861813282470023, 1.4906801229607614, 0.13514883224249993, -2.0247133018397236, 1.028493699835221, -1.1659223365743325, -0.7654438805178085]","(88.16133181411867,)"
"[0.9940756169072764, 0.02011640876240178, 0.998394593078688, 0.9556535337272719, 0.9984808130704258, 2.0949256478292146, 0.8872919988612433, 2.0285380217816233, 0.9407126242393224, -0.20001118068770446, 1.9080219741064541, 0.004004125593856078, 0.9404786377584032, -0.7427299140187342, 0.02420129887535598, -0.09734871282193902, 2.9450797652674803, 0.8753501101276115, -2.0910126403014035, 0.18943644540628438]","(71.49041865272993,)"
