Best individual,Fitness value
"[0.5705245130597321, 0.5497969327890927]",1.458763868959231
"[-0.48145578892607993, 1.5637491095467646]",1.9912334006144956
"[0.5117945492759273, -1.4822756223284763]",1.05439879724236
"[1.5147432457204042, -0.5536164863698683]",1.6375558205141179
"[0.5487874464346368, 0.35535510191650327]",0.4862643416318537
