Best individual,Fitness value
"[-0.9948975899683945, -0.00014341672417909486, -0.00010912834432068018]","(0.9949662393421903,)"
"[-7.355512242370865e-05, -0.00016543167190705957, -0.00014999954844690207]","(1.0966688966718152e-05,)"
"[3.540771794261219e-05, 0.00013143470239119874, 0.00014623123875931037]","(7.91829647894815e-06,)"
"[-3.467698429588013e-05, -0.9949127433013285, -6.889669371075435e-06]","(0.994959722737347,)"
"[-1.883924110756001e-05, 3.133168658938073e-05, -2.2529496581354244e-05]","(3.6586869711641157e-07,)"
